"","AREA","AREA_TITLE","AREA_TYPE","PRIM_STATE","NAICS","NAICS_TITLE","I_GROUP","OWN_CODE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","PCT_TOTAL","PCT_RPT","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","HOURLY"
"483","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3011","Broadcast Announcers and Radio Disc Jockeys","detailed",24580,3.8,NA,NA,NA,NA,"26.97","56110","2.4","10.99","13.97","18.09","28.89","49.56","22860","29050","37630","60090","103090",NA,NA
"484","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3020","News Analysts, Reporters and Journalists","broad",39080,2.3,NA,NA,NA,NA,"30.4","63230","1.5","14.05","16.95","23.26","37.14","57.98","29210","35250","48370","77260","120590",NA,NA
"485","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3023","News Analysts, Reporters, and Journalists","detailed",39080,2.3,NA,NA,NA,NA,"30.4","63230","1.5","14.05","16.95","23.26","37.14","57.98","29210","35250","48370","77260","120590",NA,NA
"486","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3030","Public Relations Specialists","broad",242710,0.9,NA,NA,NA,NA,"35.22","73250","0.9","17.8","23.4","30.19","39.4","59.91","37020","48670","62800","81960","124620",NA,NA
"487","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3031","Public Relations Specialists","detailed",242710,0.9,NA,NA,NA,NA,"35.22","73250","0.9","17.8","23.4","30.19","39.4","59.91","37020","48670","62800","81960","124620",NA,NA
"488","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3040","Writers and Editors","broad",185810,1.8,NA,NA,NA,NA,"37.96","78950","2.6","18.55","23.85","34.44","47.44","62.96","38590","49610","71640","98680","130970",NA,NA
"489","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3041","Editors","detailed",88780,1.9,NA,NA,NA,NA,"36.729999999999997","76400","1.3","17.78","23.26","30.46","47","62.22","36970","48380","63350","97770","129420",NA,NA
"490","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3042","Technical Writers","detailed",47620,2.7,NA,NA,NA,NA,"39.17","81470","1.1000000000000001","23.51","29.73","37.53","47.52","60.1","48890","61830","78060","98840","125010",NA,NA
"491","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3043","Writers and Authors","detailed",49410,5.5,NA,NA,NA,NA,"39","81120","7.4","18.510000000000002","23.74","33.42","48.6","64.22","38500","49390","69510","101080","133580",NA,NA
"492","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3090","Miscellaneous Media and Communication Workers","broad",81010,2.4,NA,NA,NA,NA,"28.68","59650","1.4","14.38","18.48","24.03","36.86","48.02","29910","38440","49980","76660","99890",NA,NA
"493","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3091","Interpreters and Translators","detailed",52170,2.9,NA,NA,NA,NA,"28.08","58400","1.6","14.11","18.38","23.61","36.51","47","29360","38230","49110","75940","97760",NA,NA
"494","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3092","Court Reporters and Simultaneous Captioners","detailed",12300,3.5,NA,NA,NA,NA,"31.36","65240","1.6","16.510000000000002","22.35","29.03","38.4","49.65","34340","46480","60380","79860","103270",NA,NA
"495","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3099","Media and Communication Workers, All Other","detailed",16540,7.8,NA,NA,NA,NA,"28.56","59400","3","13.98","18.54","23.99","36.979999999999997","47.15","29080","38560","49900","76920","98070",NA,NA
"496","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4000","Media and Communication Equipment Workers","minor",194350,3.3,NA,NA,NA,NA,"28.35","58970","1.7","14","17.760000000000002","23.52","36.14","47.73","29120","36950","48920","75180","99270",NA,NA
"497","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4010","Broadcast, Sound, and Lighting Technicians","broad",90940,3.2,NA,NA,NA,NA,"26.8","55750","1.7","14","17.739999999999998","23.46","30.83","46.4","29120","36910","48790","64130","96520",NA,NA
"498","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4011","Audio and Video Technicians","detailed",50590,3.9,NA,NA,NA,NA,"26.59","55310","1.9","14.5","18.41","23.47","30.42","43.36","30160","38300","48820","63260","90180",NA,NA
"499","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4012","Broadcast Technicians","detailed",25270,6.4,NA,NA,NA,NA,"24.66","51280","3.3","11.82","14.45","21.51","30.09","43.68","24580","30060","44740","62590","90850",NA,NA
"500","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4014","Sound Engineering Technicians","detailed",10800,10,NA,NA,NA,NA,"32.380000000000003","67360","3","14","20.239999999999998","29.09","38.33","59.95","29110","42100","60500","79730","124690",NA,NA
"501","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4015","Lighting Technicians","detailed",4280,13.1,NA,NA,NA,NA,"27.89","58020","4","14.54","18.5","24.75","30.17","47.15","30230","38470","51470","62750","98070",NA,NA
"502","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4020","Photographers","broad",38420,4.6,NA,NA,NA,NA,"23.18","48210","1.6","11.8","14.47","18.73","28.84","37.380000000000003","24540","30090","38950","60000","77760",NA,NA
"503","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4021","Photographers","detailed",38420,4.6,NA,NA,NA,NA,"23.18","48210","1.6","11.8","14.47","18.73","28.84","37.380000000000003","24540","30090","38950","60000","77760",NA,NA
"504","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4030","Television, Video, and Film Camera Operators and Editors","broad",48320,7.1,NA,NA,NA,NA,"33.659999999999997","70020","3.5","15.98","21.31","29.02","38.64","61.52","33240","44330","60360","80380","127970",NA,NA
"505","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4031","Camera Operators, Television, Video, and Film","detailed",20280,13.5,NA,NA,NA,NA,"29.69","61740","2.6","14.5","18.48","23.67","37.15","48.74","30160","38430","49230","77270","101380",NA,NA
"506","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4032","Film and Video Editors","detailed",28030,8.2,NA,NA,NA,NA,"36.54","76000","4.4000000000000004","17.82","22.76","30.13","47.09","66.790000000000006","37060","47350","62680","97950","138910",NA,NA
"507","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4090","Miscellaneous Media and Communication Equipment Workers","broad",16670,13.6,NA,NA,NA,NA,"33.31","69290","3.8","14","22.09","30.41","45.94","54.5","29120","45960","63250","95560","113360",NA,NA
"508","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-4099","Media and Communication Equipment Workers, All Other","detailed",16670,13.6,NA,NA,NA,NA,"33.31","69290","3.8","14","22.09","30.41","45.94","54.5","29120","45960","63250","95560","113360",NA,NA
"509","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-0000","Healthcare Practitioners and Technical Occupations","major",8787730,0.2,NA,NA,NA,NA,"43.8","91100","0.3","17.760000000000002","23.41","36.08","48","74.430000000000007","36930","48700","75040","99840","154810",NA,NA
"510","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1000","Healthcare Diagnosing or Treating Practitioners","minor",5772460,0.2,NA,NA,NA,NA,"53.92","112160","0.3","28.67","30.71","39.07","60.34","93.82","59640","63870","81270","125510","195140",NA,NA
"511","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1010","Chiropractors","broad",35810,2.5,NA,NA,NA,NA,"39.06","81240","1.4","17.98","24.27","36.06","47.48","61.9","37400","50470","75000","98760","128750",NA,NA
"512","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1011","Chiropractors","detailed",35810,2.5,NA,NA,NA,NA,"39.06","81240","1.4","17.98","24.27","36.06","47.48","61.9","37400","50470","75000","98760","128750",NA,NA
"513","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1020","Dentists","broad",124680,2.6,NA,NA,NA,NA,"85.47","177770","1.8","30.71","48.95","78.47","#","#","63880","101810","163220","#","#",NA,NA
"514","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1021","Dentists, General","detailed",108680,3.3,NA,NA,NA,NA,"80.37","167160","1.8","30.2","48.83","77.099999999999994","#","#","62810","101570","160370","#","#",NA,NA
"515","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1022","Oral and Maxillofacial Surgeons","detailed",5330,12.3,NA,NA,NA,NA,"149.74","311460","3.7","37.799999999999997","95.43","#","#","#","78620","198490","#","#","#",NA,NA
"516","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1023","Orthodontists","detailed",5140,11.4,NA,NA,NA,NA,"128.5","267280","6","46.13","72.45","#","#","#","95940","150690","#","#","#",NA,NA
"517","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1024","Prosthodontists","detailed",790,30.4,NA,NA,NA,NA,"69.099999999999994","143730","18.3","37.909999999999997","48.35","48.54","83","#","78850","100570","100950","172650","#",NA,NA
"518","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1029","Dentists, All Other Specialists","detailed",4750,11.1,NA,NA,NA,NA,"86.25","179400","5.6","37.020000000000003","41.46","84.21","#","#","76990","86230","175160","#","#",NA,NA
"519","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1030","Dietitians and Nutritionists","broad",66690,1.6,NA,NA,NA,NA,"31.55","65620","0.7","20.45","23.8","29.64","37.22","45.02","42530","49490","61650","77430","93640",NA,NA
"520","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1031","Dietitians and Nutritionists","detailed",66690,1.6,NA,NA,NA,NA,"31.55","65620","0.7","20.45","23.8","29.64","37.22","45.02","42530","49490","61650","77430","93640",NA,NA
"521","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1040","Optometrists","broad",38720,3.6,NA,NA,NA,NA,"60.31","125440","1.2","29.61","46.27","59.76","68.14","92.5","61590","96230","124300","141730","192390",NA,NA
"522","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1041","Optometrists","detailed",38720,3.6,NA,NA,NA,NA,"60.31","125440","1.2","29.61","46.27","59.76","68.14","92.5","61590","96230","124300","141730","192390",NA,NA
"523","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1050","Pharmacists","broad",312550,1,NA,NA,NA,NA,"60.43","125690","0.3","36.94","58.21","61.81","69.040000000000006","79.13","76840","121070","128570","143600","164590",NA,NA
"524","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1051","Pharmacists","detailed",312550,1,NA,NA,NA,NA,"60.43","125690","0.3","36.94","58.21","61.81","69.040000000000006","79.13","76840","121070","128570","143600","164590",NA,NA
"525","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1070","Physician Assistants","broad",132940,1.6,NA,NA,NA,NA,"57.43","119460","0.6","37.47","48.02","58.43","63.34","79.14","77940","99880","121530","131740","164620",NA,NA
"526","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1071","Physician Assistants","detailed",132940,1.6,NA,NA,NA,NA,"57.43","119460","0.6","37.47","48.02","58.43","63.34","79.14","77940","99880","121530","131740","164620",NA,NA
"527","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1080","Podiatrists","broad",8840,6,NA,NA,NA,NA,"76.150000000000006","158380","2.9","29.49","46.31","70.11","#","#","61350","96320","145840","#","#",NA,NA
"528","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1081","Podiatrists","detailed",8840,6,NA,NA,NA,NA,"76.150000000000006","158380","2.9","29.49","46.31","70.11","#","#","61350","96320","145840","#","#",NA,NA
"529","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1120","Therapists","broad",687440,0.5,NA,NA,NA,NA,"40.42","84080","0.3","23.44","29.73","37.82","47.96","58.24","48760","61830","78670","99760","121140",NA,NA
"530","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1122","Occupational Therapists","detailed",127830,1.3,NA,NA,NA,NA,"43.02","89470","0.8","29.17","36.4","41.14","48.31","59.54","60680","75710","85570","100490","123840",NA,NA
"531","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1123","Physical Therapists","detailed",225350,1,NA,NA,NA,NA,"44.67","92920","0.4","29.77","37.380000000000003","45.97","49","61.11","61930","77750","95620","101920","127110",NA,NA
"532","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1124","Radiation Therapists","detailed",16050,3.2,NA,NA,NA,NA,"45.19","94000","1","29.34","36.299999999999997","39.799999999999997","49.07","61.8","61030","75490","82790","102060","128550",NA,NA
"533","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1125","Recreational Therapists","detailed",16980,2.5,NA,NA,NA,NA,"25.91","53900","0.9","15.25","18.2","23.05","29.55","38.75","31710","37850","47940","61470","80610",NA,NA
"534","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1126","Respiratory Therapists","detailed",133410,0.7,NA,NA,NA,NA,"32.78","68190","0.2","22.78","28.5","29.73","37.130000000000003","45.93","47380","59280","61830","77240","95540",NA,NA
"535","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1127","Speech-Language Pathologists","detailed",147470,1.5,NA,NA,NA,NA,"41.26","85820","0.5","24.67","29.79","38.01","48.18","60.36","51310","61970","79060","100200","125560",NA,NA
"536","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1128","Exercise Physiologists","detailed",6860,3.1,NA,NA,NA,NA,"25.98","54030","1.1000000000000001","17.760000000000002","22.17","23.05","29.22","37","36930","46120","47940","60780","76950",NA,NA
"537","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1129","Therapists, All Other","detailed",13490,5.3,NA,NA,NA,NA,"31.26","65030","2.1","17.79","22.59","28.61","37.42","47.35","37010","46980","59500","77830","98490",NA,NA
"538","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1130","Veterinarians","broad",77260,1,NA,NA,NA,NA,"52.84","109920","0.7","29.21","37.94","48.26","61.74","79.62","60760","78920","100370","128410","165600",NA,NA
"539","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1131","Veterinarians","detailed",77260,1,NA,NA,NA,NA,"52.84","109920","0.7","29.21","37.94","48.26","61.74","79.62","60760","78920","100370","128410","165600",NA,NA
"540","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1140","Registered Nurses","broad",3047530,0.2,NA,NA,NA,NA,"39.78","82750","0.2","28.58","29.71","37.31","46.91","57.81","59450","61790","77600","97580","120250",NA,NA
"541","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1141","Registered Nurses","detailed",3047530,0.2,NA,NA,NA,NA,"39.78","82750","0.2","28.58","29.71","37.31","46.91","57.81","59450","61790","77600","97580","120250",NA,NA
"542","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1150","Nurse Anesthetists","broad",43950,4.7,NA,NA,NA,NA,"97.34","202470","1.1000000000000001","63.38","79.260000000000005","94.04","#","#","131840","164860","195610","#","#",NA,NA
"543","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1151","Nurse Anesthetists","detailed",43950,4.7,NA,NA,NA,NA,"97.34","202470","1.1000000000000001","63.38","79.260000000000005","94.04","#","#","131840","164860","195610","#","#",NA,NA
"544","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1160","Nurse Midwives","broad",7750,5.7,NA,NA,NA,NA,"54.91","114210","2","29.57","46.17","54.24","62.72","79.89","61500","96040","112830","130450","166170",NA,NA
"545","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1161","Nurse Midwives","detailed",7750,5.7,NA,NA,NA,NA,"54.91","114210","2","29.57","46.17","54.24","62.72","79.89","61500","96040","112830","130450","166170",NA,NA
"546","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","29-1170","Nurse Practitioners","broad",234690,1.3,NA,NA,NA,NA,"56.75","118040","0.4","38.21","47.86","58.02","62.35","78.540000000000006","79470","99540","120680","129680","163350",NA,NA
